date,day_type,hour,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DED2,DED4,DED5,DEE0,DEF0,DEG0,Dec-00
1/3/2019 17:00,0,17,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73
1/3/2019 18:00,0,18,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95
1/3/2019 19:00,0,19,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18
1/3/2019 20:00,0,20,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77
1/3/2019 21:00,0,21,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83
1/3/2019 22:00,0,22,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5
1/3/2019 23:00,0,23,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6
1/4/2019 0:00,0,0,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42
1/4/2019 1:00,0,1,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25
1/4/2019 2:00,0,2,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42
1/4/2019 3:00,0,3,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88
1/4/2019 4:00,0,4,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21
1/4/2019 5:00,0,5,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4
1/4/2019 6:00,0,6,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77
1/4/2019 7:00,0,7,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13
1/4/2019 8:00,0,8,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97
1/4/2019 9:00,0,9,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67
1/4/2019 10:00,0,10,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5
1/4/2019 11:00,0,11,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93
1/4/2019 12:00,0,12,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3
1/4/2019 13:00,0,13,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61
1/4/2019 14:00,0,14,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93
1/4/2019 15:00,0,15,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99
1/4/2019 16:00,0,16,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37
1/4/2019 17:00,0,17,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73
1/4/2019 18:00,0,18,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95
1/4/2019 19:00,0,19,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18
1/4/2019 20:00,0,20,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77
1/4/2019 21:00,0,21,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83
1/4/2019 22:00,0,22,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5
1/4/2019 23:00,0,23,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6
1/5/2019 0:00,1,0,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87,6995.87
1/5/2019 1:00,1,1,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15,4556.15
1/5/2019 2:00,1,2,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91,2133.91
1/5/2019 3:00,1,3,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61,1228.61
1/5/2019 4:00,1,4,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65,452.65
1/5/2019 5:00,1,5,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3,711.3
1/5/2019 6:00,1,6,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92,1745.92
1/5/2019 7:00,1,7,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17,3815.17
1/5/2019 8:00,1,8,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62,8535.62
1/5/2019 9:00,1,9,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67,15260.67
1/5/2019 10:00,1,10,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43,19916.43
1/5/2019 11:00,1,11,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43,19528.43
1/5/2019 12:00,1,12,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83,16941.83
1/5/2019 13:00,1,13,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23,15907.23
1/5/2019 14:00,1,14,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57,17200.57
1/5/2019 15:00,1,15,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67,16036.67
1/5/2019 16:00,1,16,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3,15907.3
1/5/2019 17:00,1,17,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9,17329.9
1/5/2019 18:00,1,18,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4,21080.4
1/5/2019 19:00,1,19,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67,23537.67
1/5/2019 20:00,1,20,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07,21339.07
1/5/2019 21:00,1,21,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97,16165.97
1/5/2019 22:00,1,22,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5,10863.5
1/5/2019 23:00,1,23,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34,7242.34
1/6/2019 0:00,2,0,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08,5755.08
1/6/2019 1:00,2,1,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81,4267.81
1/6/2019 2:00,2,2,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53,2974.53
1/6/2019 3:00,2,3,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59,1810.59
1/6/2019 4:00,2,4,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64,646.64
1/6/2019 5:00,2,5,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97
1/6/2019 6:00,2,6,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97,581.97
1/6/2019 7:00,2,7,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56,2392.56
1/6/2019 8:00,2,8,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113
1/6/2019 9:00,2,9,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33,14743.33
1/6/2019 10:00,2,10,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3,22632.3
1/6/2019 11:00,2,11,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2,25736.2
1/6/2019 12:00,2,12,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2,25348.2
1/6/2019 13:00,2,13,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115,22115
